# LOSS OF SEPARATION LOG
# Start and end of all loss of separation
# 
# Simulation Time [s], UAS1, UAS2, Start/End
# simt
181.00000000,BACKGROUND1,SURVEILLANCE_LUFTHANSA,start
206.00000000,BACKGROUND1,SURVEILLANCE_LUFTHANSA,end
237.00000000,SURVEILLANCEOP1,SURVEILLANCE_LUFTHANSA,start
241.00000000,SURVEILLANCEOP1,SURVEILLANCE_LUFTHANSA,end
331.00000000,BACKGROUND1,SURVEILLANCE_EUROWINGS,start
342.00000000,BACKGROUND1,SURVEILLANCE_EUROWINGS,end
358.00000000,BACKGROUND4,SURVEILLANCE_EUROWINGS,start
368.00000000,BACKGROUND4,SURVEILLANCE_EUROWINGS,end
580.00000000,SURVEILLANCEOP3,SURVEILLANCE_HELICOPTER,start
589.00000000,SURVEILLANCEOP3,SURVEILLANCE_HELICOPTER,end
604.00000000,SURVEILLANCEOP4,SURVEILLANCEOP5,start
607.00000000,SURVEILLANCEOP4,SURVEILLANCEOP5,end
