# STATE LOG - Positions and velocities of all drones - Simulation Time [s], identifier, aircraft type, latitude, longitude, altitude, heading, track angle, true airspeed, ground speed, ground speed north, ground speed east, vertical speed, longitudinal acceleration
# simt, id, type, lat, lon, alt, hdg, trk, tas, gs, gsnorth, gseast, vs, ax
82.00000000,BACKGROUND1,M600,52.40058315,9.79982329,25.00122000,78.89289046,78.89289046,1.97500000,1.97500000,0.38047136,1.93800582,0.00000000,3.50000000
83.00000000,BACKGROUND1,M600,52.40058924,9.79987414,25.00122000,78.89292958,78.89292958,4.12049631,4.12049631,0.79378501,4.04331488,0.00000000,0.00000000
84.00000000,BACKGROUND1,M600,52.40059638,9.79993374,25.00122000,78.89297689,78.89297689,4.12049631,4.12049631,0.79378167,4.04331553,0.00000000,0.00000000
85.00000000,BACKGROUND1,M600,52.40060352,9.79999334,25.00122000,78.89302422,78.89302422,4.12049631,4.12049631,0.79377833,4.04331619,0.00000000,0.00000000
86.00000000,BACKGROUND1,M600,52.40061066,9.80005294,25.00122000,78.89307155,78.89307155,4.12049631,4.12049631,0.79377499,4.04331684,0.00000000,0.00000000
87.00000000,BACKGROUND1,M600,52.40061780,9.80011253,25.00122000,78.89311890,78.89311890,4.12049631,4.12049631,0.79377165,4.04331750,0.00000000,0.00000000
88.00000000,BACKGROUND1,M600,52.40062494,9.80017213,25.00122000,78.89316626,78.89316626,4.12049631,4.12049631,0.79376831,4.04331816,0.00000000,0.00000000
89.00000000,BACKGROUND1,M600,52.40063207,9.80023173,25.00122000,78.89321364,78.89321364,4.12049631,4.12049631,0.79376497,4.04331881,0.00000000,0.00000000
90.00000000,BACKGROUND1,M600,52.40063921,9.80029132,25.00122000,78.89326106,78.89326106,4.12049631,4.12049631,0.79376162,4.04331947,0.00000000,0.00000000
91.00000000,BACKGROUND1,M600,52.40064635,9.80035092,25.00122000,78.89330851,78.89330851,4.12049631,4.12049631,0.79375827,4.04332013,0.00000000,0.00000000
92.00000000,BACKGROUND1,M600,52.40065349,9.80041052,25.00122000,78.89335603,78.89335603,4.12049631,4.12049631,0.79375492,4.04332079,0.00000000,0.00000000
93.00000000,BACKGROUND1,M600,52.40066063,9.80047012,25.00122000,78.89340366,78.89340366,4.12049631,4.12049631,0.79375156,4.04332145,0.00000000,0.00000000
94.00000000,BACKGROUND1,M600,52.40066777,9.80052971,25.00122000,78.89345152,78.89345152,4.12049631,4.12049631,0.79374818,4.04332211,0.00000000,0.00000000
95.00000000,BACKGROUND1,M600,52.40067491,9.80058931,25.00122000,78.89350032,78.89350032,4.12049631,4.12049631,0.79374474,4.04332278,0.00000000,0.00000000
96.00000000,BACKGROUND1,M600,52.40065701,9.80062800,25.00122000,146.24187378,146.24187378,4.12049631,4.12049631,-3.42574276,2.28971099,0.00000000,0.00000000
97.00000000,BACKGROUND1,M600,52.40066011,9.80069710,25.00122000,77.36385142,77.36385142,6.39549631,6.39549631,1.39907184,6.24059060,0.00000000,3.50000000
98.00000000,BACKGROUND1,M600,52.40067630,9.80081551,25.00122000,77.36394359,77.36394359,9.89549631,9.89549631,2.16471251,9.65582037,0.00000000,3.50000000
99.00000000,BACKGROUND1,M600,52.40069526,9.80095406,25.00122000,77.36405496,77.36405496,8.14549631,8.14549631,1.78187170,7.94821007,0.00000000,-3.50000000
100.00000000,BACKGROUND1,M600,52.40070767,9.80104478,25.00122000,77.36412916,77.36412916,4.64549631,4.64549631,1.01622176,4.53298239,0.00000000,-3.50000000
101.00000000,BACKGROUND1,M600,52.40071384,9.80108989,25.00122000,77.36416618,77.36416618,2.57531028,2.57531028,0.56335828,2.51293663,0.00000000,0.00000000
102.00000000,BACKGROUND1,M600,52.40071890,9.80112693,25.00122000,77.36419559,77.36419559,2.57531028,2.57531028,0.56335699,2.51293692,0.00000000,0.00000000
103.00000000,BACKGROUND1,M600,52.40072397,9.80116397,25.00122000,77.36422501,77.36422501,2.57531028,2.57531028,0.56335570,2.51293720,0.00000000,0.00000000
104.00000000,BACKGROUND1,M600,52.40072904,9.80120101,25.00122000,77.36425443,77.36425443,2.57531028,2.57531028,0.56335441,2.51293749,0.00000000,0.00000000
105.00000000,BACKGROUND1,M600,52.40073410,9.80123805,25.00122000,77.36428387,77.36428387,2.57531028,2.57531028,0.56335312,2.51293778,0.00000000,0.00000000
106.00000000,BACKGROUND1,M600,52.40073917,9.80127509,25.00122000,77.36431333,77.36431333,2.57531028,2.57531028,0.56335182,2.51293807,0.00000000,0.00000000
107.00000000,BACKGROUND1,M600,52.40074423,9.80131213,25.00122000,77.36434280,77.36434280,2.57531028,2.57531028,0.56335053,2.51293836,0.00000000,0.00000000
108.00000000,BACKGROUND1,M600,52.40074930,9.80134917,25.00122000,77.36437230,77.36437230,2.57531028,2.57531028,0.56334924,2.51293865,0.00000000,0.00000000
109.00000000,BACKGROUND1,M600,52.40075437,9.80138621,25.00122000,77.36440183,77.36440183,2.57531028,2.57531028,0.56334794,2.51293894,0.00000000,0.00000000
110.00000000,BACKGROUND1,M600,52.40075943,9.80142325,25.00122000,77.36443145,77.36443145,2.57531028,2.57531028,0.56334664,2.51293923,0.00000000,0.00000000
111.00000000,BACKGROUND1,M600,52.40076450,9.80146029,25.00122000,77.36446121,77.36446121,2.57531028,2.57531028,0.56334534,2.51293953,0.00000000,0.00000000
112.00000000,BACKGROUND1,M600,52.40076957,9.80149733,25.00122000,77.36449190,77.36449190,2.57531028,2.57531028,0.56334399,2.51293983,0.00000000,0.00000000
113.00000000,BACKGROUND1,M600,52.40078942,9.80150044,25.00122000,348.10833331,348.10833331,2.57531028,2.57531028,2.52004146,-0.53067324,0.00000000,0.00000000
114.00000000,BACKGROUND1,M600,52.40081209,9.80149262,25.00122000,348.10832711,348.10832711,2.57531028,2.57531028,2.52004140,-0.53067351,0.00000000,0.00000000
