# CONFLICTS LOG
# Start and end of all conflicts
# 
# Simulation Time [s], UAS1, UAS2, Start/End
# simt
109.00000000,BACKGROUND6,BACKGROUND9,start
181.00000000,BACKGROUND10,SURVEILLANCE_LUFTHANSA,start
193.00000000,BACKGROUND10,SURVEILLANCE_LUFTHANSA,end
214.00000000,BACKGROUND6,BACKGROUND9,end
227.00000000,SURVEILLANCEOP1,SURVEILLANCE_LUFTHANSA,start
240.00000000,SURVEILLANCEOP1,SURVEILLANCE_LUFTHANSA,end
245.00000000,BACKGROUND14,BACKGROUND15,start
250.00000000,BACKGROUND14,BACKGROUND15,end
268.00000000,BACKGROUND17,BACKGROUND8,start
276.00000000,BACKGROUND17,BACKGROUND8,end
298.00000000,BACKGROUND28,BACKGROUND34,start
301.00000000,BACKGROUND28,BACKGROUND34,end
304.00000000,BACKGROUND28,BACKGROUND34,start
308.00000000,BACKGROUND28,BACKGROUND34,end
330.00000000,BACKGROUND23,BACKGROUND32,start
331.00000000,BACKGROUND31,BACKGROUND37,start
335.00000000,BACKGROUND31,BACKGROUND37,end
341.00000000,BACKGROUND23,BACKGROUND32,end
349.00000000,BACKGROUND31,BACKGROUND37,start
351.00000000,BACKGROUND31,BACKGROUND37,end
370.00000000,BACKGROUND31,BACKGROUND37,start
427.00000000,BACKGROUND31,SURVEILLANCE_EUROWINGS,start
427.00000000,BACKGROUND37,SURVEILLANCE_EUROWINGS,start
473.00000000,BACKGROUND51,BACKGROUND57,start
475.00000000,BACKGROUND51,BACKGROUND57,end
511.00000000,BACKGROUND31,SURVEILLANCE_EUROWINGS,end
511.00000000,BACKGROUND37,SURVEILLANCE_EUROWINGS,end
528.00000000,BACKGROUND63,SURVEILLANCE_HELICOPTER,start
531.00000000,BACKGROUND63,SURVEILLANCE_HELICOPTER,end
574.00000000,SURVEILLANCEOP3,SURVEILLANCE_HELICOPTER,start
589.00000000,BACKGROUND54,BACKGROUND57,start
590.00000000,SURVEILLANCEOP3,SURVEILLANCE_HELICOPTER,end
592.00000000,BACKGROUND54,BACKGROUND57,end
602.00000000,SURVEILLANCEOP4,SURVEILLANCEOP5,start
604.00000000,SURVEILLANCEOP4,SURVEILLANCEOP5,end
625.00000000,BACKGROUND70,BACKGROUND72,start
630.00000000,BACKGROUND68,BACKGROUND74,start
631.00000000,BACKGROUND68,BACKGROUND74,end
633.00000000,BACKGROUND70,BACKGROUND72,end
676.00000000,BACKGROUND72,BACKGROUND75,start
687.00000000,BACKGROUND72,BACKGROUND75,end
774.00000000,BACKGROUND80,BACKGROUND84,start
793.00000000,BACKGROUND80,BACKGROUND84,end
955.00000000,BACKGROUND117,BACKGROUND84,start
